"filename", "language", "JSON", "PHP", "CSS", "JavaScript", "XML", "Markdown", "TypeScript", "comment", "blank", "total"
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\as.svg", "XML", 0, 0, 0, 0, 33, 0, 0, 0, 1, 34
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\at.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\au.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\aw.svg", "XML", 0, 0, 0, 0, 186, 0, 0, 0, 1, 187
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ax.svg", "XML", 0, 0, 0, 0, 18, 0, 0, 0, 1, 19
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\az.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ba.svg", "XML", 0, 0, 0, 0, 12, 0, 0, 0, 1, 13
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bb.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bd.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\be.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bf.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bg.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bh.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bi.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bj.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bl.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bm.svg", "XML", 0, 0, 0, 0, 98, 0, 0, 0, 1, 99
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bn.svg", "XML", 0, 0, 0, 0, 36, 0, 0, 0, 1, 37
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bo.svg", "XML", 0, 0, 0, 0, 676, 0, 0, 0, 1, 677
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bq.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\br.svg", "XML", 0, 0, 0, 0, 45, 0, 0, 0, 1, 46
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bs.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bt.svg", "XML", 0, 0, 0, 0, 89, 0, 0, 0, 1, 90
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bv.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bw.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\by.svg", "XML", 0, 0, 0, 0, 20, 0, 0, 0, 1, 21
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\bz.svg", "XML", 0, 0, 0, 0, 145, 0, 0, 0, 1, 146
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ca.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\cc.svg", "XML", 0, 0, 0, 0, 19, 0, 0, 0, 1, 20
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\cd.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\cf.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\cg.svg", "XML", 0, 0, 0, 0, 12, 0, 0, 0, 1, 13
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ch.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ci.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ck.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\cl.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\cm.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\cn.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 1, 12
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\co.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\cr.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\cu.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\cv.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\cw.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\cx.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\cy.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\cz.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\de.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\dj.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\dk.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\dm.svg", "XML", 0, 0, 0, 0, 152, 0, 0, 0, 1, 153
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\do.svg", "XML", 0, 0, 0, 0, 6745, 0, 0, 0, 1, 6746
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\dz.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ec.svg", "XML", 0, 0, 0, 0, 138, 0, 0, 0, 1, 139
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ee.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\eg.svg", "XML", 0, 0, 0, 0, 38, 0, 0, 0, 1, 39
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\eh.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\er.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\es-ca.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\es-ga.svg", "XML", 0, 0, 0, 0, 189, 0, 0, 0, 1, 190
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\es.svg", "XML", 0, 0, 0, 0, 544, 0, 0, 0, 1, 545
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\et.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\eu.svg", "XML", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\fi.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\fj.svg", "XML", 0, 0, 0, 0, 122, 0, 0, 0, 1, 123
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\fk.svg", "XML", 0, 0, 0, 0, 90, 0, 0, 0, 1, 91
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\fm.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 1, 12
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\fo.svg", "XML", 0, 0, 0, 0, 12, 0, 0, 0, 1, 13
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\fr.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ga.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gb-eng.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gb-nir.svg", "XML", 0, 0, 0, 0, 132, 0, 0, 0, 1, 133
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gb-sct.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gb-wls.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gb.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gd.svg", "XML", 0, 0, 0, 0, 27, 0, 0, 0, 1, 28
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ge.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gf.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gg.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gh.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gi.svg", "XML", 0, 0, 0, 0, 32, 0, 0, 0, 1, 33
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gl.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gm.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gn.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gp.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gq.svg", "XML", 0, 0, 0, 0, 23, 0, 0, 0, 1, 24
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gr.svg", "XML", 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gs.svg", "XML", 0, 0, 0, 0, 201, 0, 0, 0, 1, 202
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gt.svg", "XML", 0, 0, 0, 0, 204, 0, 0, 0, 1, 205
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gu.svg", "XML", 0, 0, 0, 0, 39, 0, 0, 0, 1, 40
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gw.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\gy.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\hk.svg", "XML", 0, 0, 0, 0, 30, 0, 0, 0, 1, 31
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\hm.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\hn.svg", "XML", 0, 0, 0, 0, 18, 0, 0, 0, 1, 19
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\hr.svg", "XML", 0, 0, 0, 0, 58, 0, 0, 0, 1, 59
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ht.svg", "XML", 0, 0, 0, 0, 116, 0, 0, 0, 1, 117
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\hu.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\id.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ie.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\il.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\im.svg", "XML", 0, 0, 0, 0, 36, 0, 0, 0, 1, 37
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\in.svg", "XML", 0, 0, 0, 0, 25, 0, 0, 0, 1, 26
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\io.svg", "XML", 0, 0, 0, 0, 138, 0, 0, 0, 1, 139
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\iq.svg", "XML", 0, 0, 0, 0, 10, 0, 0, 0, 1, 11
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ir.svg", "XML", 0, 0, 0, 0, 219, 0, 0, 0, 1, 220
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\is.svg", "XML", 0, 0, 0, 0, 12, 0, 0, 0, 1, 13
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\it.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\je.svg", "XML", 0, 0, 0, 0, 29, 0, 0, 0, 1, 30
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\jm.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\jo.svg", "XML", 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\jp.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 1, 12
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ke.svg", "XML", 0, 0, 0, 0, 23, 0, 0, 0, 1, 24
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\kg.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\kh.svg", "XML", 0, 0, 0, 0, 61, 0, 0, 0, 1, 62
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ki.svg", "XML", 0, 0, 0, 0, 36, 0, 0, 0, 1, 37
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\km.svg", "XML", 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\kn.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\kp.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\kr.svg", "XML", 0, 0, 0, 0, 24, 0, 0, 0, 1, 25
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\kw.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ky.svg", "XML", 0, 0, 0, 0, 63, 0, 0, 0, 1, 64
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\kz.svg", "XML", 0, 0, 0, 0, 23, 0, 0, 0, 1, 24
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\la.svg", "XML", 0, 0, 0, 0, 12, 0, 0, 0, 1, 13
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\lb.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\lc.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\li.svg", "XML", 0, 0, 0, 0, 43, 0, 0, 0, 1, 44
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\lk.svg", "XML", 0, 0, 0, 0, 22, 0, 0, 0, 1, 23
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\lr.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ls.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\lt.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\lu.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\lv.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ly.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ma.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\mc.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
